movie_id,title,year,genres,keywords,rating_count,rating_avg,imdb_id,tmdb_id,poster_url
7285,Thirteen,2003,Drama,adolescence | teen | teenagers | drugs | teen movie | teenager | coming of age | sex | teens | nudity (topless - notable) | drinking | drug abuse,1935,3.494057,tt0328538,11023,
7293,50 First Dates,2004,Comedy|Romance,romantic comedy | short-term memory loss | romantic | comedy | love story | chick flick | happy ending | memory loss | romance | girlie movie | sweet | pg-13,6093,3.3699327,tt0343660,1824,
7303,The Diary of Anne Frank,1959,Drama|War,oscar (best supporting actor) | true story | oscar (best supporting actress) | based on a true story | adapted from:book | jews | based on true story | nazis | oscar (best actress) | nazi | based on a play | holocaust,701,3.6975749,tt0052738,2576,
7311,"Goodbye, Mr. Chips",1939,Drama|Romance,oscar (best actor) | mentor | adapted from:book | sentimental | oscar (best directing) | teacher | earnest | boarding school | england | story | original | unlikely friendships,504,3.8174603,tt0031385,42852,
7317,EuroTrip,2004,Adventure|Comedy,road trip | nudity (full frontal - brief) | teen movie | comedy | teen | male nudity | stupidity | silly fun | stereotypes | teens | high school | hilarious,1899,3.259347,tt0356150,9352,
7318,The Passion of the Christ,2004,Drama,jesus | biblical | christian | christianity | religion | sacrifice | god | jews | bloody | brutality | violence | anti-semitism,3130,3.185623,tt0335345,615,
7323,"Good bye, Lenin!",2003,Comedy|Drama,east germany | germany | oscar (best foreign language film) | german | mother-son relationship | idealism | social commentary | drama | berlin | foreign | communism | political,4281,3.9155571,tt0301357,338,https://m.media-amazon.com/images/M/MV5BMTI0MTg4NzI3M15BMl5BanBnXkFtZTcwOTE0MTUyMQ@@._V1_SX500.jpg
7324,Hidalgo,2004,Adventure|Drama,horses | desert | racing | adventure | lone hero | based on true story | beautiful scenery | big budget | action | culture clash | indians | islam,1575,3.3295238,tt0317648,2023,
7325,Starsky & Hutch,2004,Action|Comedy|Crime|Thriller,amy smart | based on a tv show | comedy | funny | parody | remake | buddy movie | hilarious | original | gangsters | undercover cop | pg-13,3424,3.0318341,tt0335438,9384,
7327,Persona,1966,Drama,enigmatic | criterion | intimate | talky | existentialism | surreal | psychological | masterpiece | cerebral | dreamlike | psychology | swedish,1098,4.1102004,tt0060827,797,https://m.media-amazon.com/images/M/MV5BMTM0YzExY2EtMjUyZi00ZmIwLWFkYTktNjY5NmVkYTdkMjI5XkEyXkFqcGdeQXVyNzQxNDExNTU@._V1_SX500.jpg
7346,The Girl Next Door,2004,Comedy|Romance,teen | teen movie | high school | teens | teenager | coming of age | comedy | geeks | pornography | adolescence | teenagers | good soundtrack,2142,3.323763,tt0265208,10591,
7347,Secret Window,2004,Mystery|Thriller,twist ending | surprise ending | psychological | twist | twists & turns | suspense | great ending | writers | plot twist | psychology | thriller | based on a book,2536,3.1742902,tt0363988,1586,
7348,Spartan,2004,Thriller,conspiracy | secret service | kidnapping | dialogue | twists & turns | tense | complex | tom clancy | secrets | fast paced | espionage | suspenseful,903,3.4385383,tt0360009,11169,
7360,Dawn of the Dead,2004,Action|Drama|Horror|Thriller,zombies | splatter | zombie | horror | remake | apocalypse | original | scary | gory | cult classic | survival | virus,4129,3.601114,tt0363547,924,
7361,Eternal Sunshine of the Spotless Mind,2004,Drama|Romance|Sci-Fi,memory | relationships | cerebral | complex | original | love story | complicated | non-linear | imagination | intellectual | memory loss | imdb top 250,22352,4.105628,tt0338013,38,https://m.media-amazon.com/images/M/MV5BMTY4NzcwODg3Nl5BMl5BanBnXkFtZTcwNTEwOTMyMw@@._V1_SX500.jpg
7362,Taking Lives,2004,Crime|Drama|Thriller,serial killer | police investigation | twists & turns | twist ending | murder mystery | detective | investigation | suspenseful | twist | suspense | plot twist | surprise ending,866,3.0306005,tt0364045,11081,
7366,Jersey Girl,2004,Comedy|Drama|Romance,view askew | single father | new jersey | chick flick | romantic comedy | jay and silent bob | liv tyler | sweet | pg-13 | new york city | comedy | cute,1205,3.0697095,tt0300051,9541,
7367,The Ladykillers,2004,Comedy|Crime,coen bros | remake | heist | coen brothers | original | comedy | dialogue | view askew | foul language | caper | greed | stereotypes,2082,3.0295389,tt0335245,5516,
7369,Scooby-Doo 2: Monsters Unleashed,2004,Action|Adventure|Children|Comedy|Mystery,cartoon | monsters | silly fun | based on a tv show | franchise | silly | original | fun movie | highly quotable | monster | kids | children,723,2.2164593,tt0331632,11024,
7371,Dogville,2003,Drama|Mystery|Thriller,small town | social commentary | powerful ending | narrated | golden palm | allegory | art house | greed | storytelling | weird | secrets | dark,2800,3.8521428,tt0276919,553,https://m.media-amazon.com/images/M/MV5BMTkwNTg2MTI1NF5BMl5BanBnXkFtZTcwMDM1MzUyMQ@@._V1_SX500.jpg
7373,Hellboy,2004,Action|Adventure|Fantasy|Horror,based on a comic | adapted from:comic | super hero | superheroes | superhero | comic book | dark hero | super-hero | based on comic | action | mutants | comics,5546,3.3060765,tt0167190,1487,
7375,The Prince & Me,2004,Comedy|Romance,girlie movie | chick flick | romantic comedy | romantic | romance | happy ending | teen movie | love story | cute! | sweet | fairy tale | cute,542,3.1097786,tt0337697,11137,
7376,Walking Tall,2004,Action,action | good action | remake | fight scenes | action packed | vigilante | vengeance | pg-13 | revenge | jungle | true story | violence,767,2.9947848,tt0351977,11358,
7380,Ella Enchanted,2004,Comedy|Fantasy|Romance,based on a book | fairy tale | based on book | adapted from:book | fantasy world | books | book was better | girlie movie | magic | fantasy | book | fairy tales,941,3.2816153,tt0327679,14442,
7381,The Whole Ten Yards,2004,Action|Comedy|Crime,sequels | good sequel | comedy | gangsters | original | sequel | mob | funny | idiotic | crappy sequel | pg-13 | so bad it's funny,896,2.7226562,tt0327247,2122,
7386,The Ten Commandments,1956,Adventure|Drama,biblical | egypt | god | epic | special effects | christian | classic | visual | big budget | jesus | mythology | story,1784,3.6362107,tt0049833,6844,https://m.media-amazon.com/images/M/MV5BODcxYjUxZDgtYTQ5Zi00YmQ1LWJmZmItODZkOTYyNDhiNWM3XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX500.jpg
7387,Dawn of the Dead,1978,Action|Drama|Horror,afi 100 (movie quotes) | zombies | splatter | horror | apocalypse | social commentary | zombie | violence | gory | cult classic | gruesome | visceral,2980,3.807718,tt0077402,923,https://m.media-amazon.com/images/M/MV5BMzc1YTIyNjctYzhlNy00ZmYzLWI2ZWQtMzk4MmQwYzA0NGQ1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX500.jpg
7419,After Hours,1985,Comedy|Thriller,surreal | weird | surrealism | dark humor | nocturnal | black comedy | dark comedy | loneliness | absurd | enigmatic | cult classic | original,1342,3.85693,tt0088680,10843,https://m.media-amazon.com/images/M/MV5BMTUxMjEzMzI2MV5BMl5BanBnXkFtZTgwNTU3ODAxMDE@._V1_SX500.jpg
7438,Kill Bill: Vol. 2,2004,Action|Drama|Thriller,bloody | vengeance | wuxia | tarantino | stylish | violence | storytelling | violent | masterpiece | kung fu | imdb top 250 | tokyo,18684,3.8690858,tt0378194,393,https://m.media-amazon.com/images/M/MV5BNmFiYmJmN2QtNWQwMi00MzliLThiOWMtZjQxNGRhZTQ1MjgyXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_SX500.jpg
7439,The Punisher,2004,Action|Crime|Thriller,vigilante | based on a comic | super hero | superhero | adapted from:comic | vigilantism | superheroes | dark hero | comic book | action | marvel | comics,1461,3.0321698,tt0330793,7220,
7444,13 Going on 30,2004,Comedy|Fantasy|Romance,girlie movie | chick flick | romantic comedy | teen movie | fashion | feel-good | cute | cute! | sweet | childhood | fun movie | pg-13,3330,3.1091592,tt0337563,10096,
7445,Man on Fire,2004,Action|Crime|Drama|Mystery|Thriller,vengeance | revenge | kidnapping | action | redemption | violent | intense | mentor | vigilante | violence | justice | corruption,4874,3.7984202,tt0328107,9509,https://m.media-amazon.com/images/M/MV5BODFlMmEwMDgtYjhmZi00ZTE5LTk2NWQtMWE1Y2M0NjkzOGYxXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX500.jpg
7448,Envy,2004,Comedy,comedy | horrible | dumb but funny | idiotic | pointless | bad script | original | stupid | funny | bad plot | so bad it's funny | stupidity,519,2.3429673,tt0326856,10710,
7451,Mean Girls,2004,Comedy,teen movie | high school | teen | teens | girlie movie | adolescence | teenager | teenagers | comedy | africa | based on a book | chick flick,4517,3.530662,tt0377092,10625,
7454,Van Helsing,2004,Action|Adventure|Fantasy|Horror,gypsy accent | werewolves | big budget | vampires | monsters | vampire | special effects | action | werewolf | action packed | mummy | monster,3712,2.7964709,tt0338526,7131,
7458,Troy,2004,Action|Adventure|Drama|War,mythology | war | big budget | epic | action | historical | history | sword fight | fight scenes | pg-13 | immortality | courage,6087,3.308937,tt0332452,652,
7460,Coffee and Cigarettes,2003,Comedy|Drama,dialogue driven | surreal | dialogue | very interesting | enigmatic | talky | weird | art house | existentialism | deadpan | independent film | good soundtrack,1340,3.4873135,tt0379217,883,
7481,Enemy Mine,1985,Adventure|Drama|Sci-Fi,sci-fi | scifi | science fiction | space | alien | sci fi | space opera | aliens | futuristic | stranded | intelligent sci-fi | special effects,1058,3.4957466,tt0089092,11864,
7482,Enter the Dragon,1973,Action|Crime,martial arts | kung fu | fight scenes | fighting | dragons | hong kong | action | mentor | classic | original | forceful | tense,2821,3.776675,tt0070034,9461,https://m.media-amazon.com/images/M/MV5BNGZiMTkyNzQtMDdmZi00ZDNkLWE4YTAtZGNlNTIzYzQyMGM2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX500.jpg
7484,Gimme Shelter,1970,Documentary,rock and roll | criterion | violence | san francisco | murder | violent | tragedy | original | tense | runaway | documentary | brutality,519,3.8487475,tt0065780,132,
7502,Band of Brothers,2001,Action|Drama|War,,4305,4.263182,tt0185906,191903,
7560,Fail-Safe,1964,Drama|Thriller|War,cold war | nuclear war | dramatic | nuclear | tense | president | drama | adapted from:book | weapons | sacrifice | claustrophobic | imdb top 250,873,3.94559,tt0058083,502,
7566,28 Up,1985,Documentary,documentary | criterion | reflective | homeless | oscar (best actress) | talky | very interesting | golden palm | original | imdb top 250 | runaway | childhood,756,4.023148,tt0088650,20561,
7569,You Only Live Twice,1967,Action|Adventure|Sci-Fi|Thriller,007 (series) | 007 | bond | assassin | franchise | secret service | spying | space | james bond | espionage | chase | spy,2172,3.6118784,tt0062512,667,
7570,Octopussy,1983,Action|Adventure|Thriller,007 (series) | 007 | bond | franchise | assassin | espionage | spying | james bond | chase | secret service | nuclear bomb | spy,1436,3.288649,tt0086034,700,
7572,Wit,2001,Drama,cancer | life & death | doctors | dramatic | hospital | mentor | compassionate | terminal illness | touching | loneliness | heartbreaking | death,526,3.884981,tt0243664,26976,
7573,Never Say Never Again,1983,Action|Adventure|Thriller,007 | 007 (series) | bond | assassin | franchise | espionage | secret service | spying | james bond | chase | spy | remake,913,3.251369,tt0086006,36670,
7579,Pride and Prejudice,1940,Comedy|Drama|Romance,adapted from:book | literary adaptation | jane austen | based on a book | adaptation | literature | romantic | based on book | costume drama | classic | 18th century | british,537,3.7057729,tt0032943,43818,
7587,"Samouraï, Le (Godson, The)",1967,Crime|Drama|Thriller,criterion | hit men | paris | stylized | neo-noir | crime | stylish | french | noir | enigmatic | tense | loneliness,645,4.0651164,tt0062229,5511,
7614,Oklahoma!,1955,Musical|Romance|Western,70mm | music | musical | broadway | dance | good music | dancing | fun movie | family | original | great music | oscar (best directing),614,3.4576547,tt0048445,13936,
7618,Chaplin,1992,Drama,biographical | robert downey jr | biopic | biography | life | mentor | nudity (topless - notable) | drama | drug abuse | great movie | good | oscar,872,3.5980504,tt0103939,10435,
7619,The Miracle Worker,1962,Drama,oscar (best actress) | true story | blindness | afi 100 | dramatic | oscar (best directing) | oscar (best supporting actress) | based on a play | oscar winner | mentor | oscar | disability,691,3.850217,tt0056241,1162,
7624,School Ties,1992,Drama,anti-semitism | high school | jews | boarding school | teen | school | teen movie | mentor | teacher | stereotypes | 1950s | jewish,583,3.4425385,tt0105327,14684,
7649,Babylon 5: In the Beginning,1998,Adventure|Sci-Fi,series | space | sci-fi | based on a tv show | scifi | sci fi | great ending | made for tv | genocide | science fiction | war | original,1043,3.6759348,tt0120711,10940,
7669,Pride and Prejudice,1995,Drama|Romance,adapted from:book | costume drama | jane austen | literary adaptation | literature | romantic | based on a book | period piece | 18th century | 19th century | adaptation | based on book,1734,4.015859,tt0112130,164721,
7698,The China Syndrome,1979,Drama|Thriller,powerful ending | social commentary | dramatic | conspiracy | greed | tense | corruption | drama | nuclear | intense | thriller | political,982,3.6792262,tt0078966,988,
7700,"Wages of Fear, The (Salaire de la peur, Le)",1953,Action|Adventure|Drama|Thriller,tense | criterion | imdb top 250 | latin america | greed | suspenseful | claustrophobic | bleak | forceful | oil | downbeat | french,712,4.082865,tt0046268,204,
7701,Look Who's Talking Too,1990,Comedy|Romance,sequel | family | sequels | children | natural disaster | predictable | crappy sequel | original | kids | cute! | so bad it's funny | mentor,1533,1.9967384,tt0100050,9356,
7706,Animal Crackers,1930,Comedy|Musical,marx brothers | highly quotable | imdb top 250 | talky | quotable | classic | original | comedy | afi 100 (movie quotes) | brothers | funniest movies | police investigation,922,3.9343817,tt0020640,13913,
7720,The Four Musketeers,1974,Action|Adventure|Comedy|Romance,swashbuckler | sword fight | light | mentor | sword fighting | adventure | sequels | original | action | fun movie | costume drama | superheroes,572,3.6145105,tt0073012,12310,
7728,The Postman Always Rings Twice,1946,Crime|Drama|Film-Noir|Thriller,noir thriller | adultery | murder | noir | film noir | murder mystery | talky | classic | betrayal | twists & turns | enigmatic | sexy,616,3.7199676,tt0038854,25736,
7757,Jason and the Argonauts,1963,Action|Adventure|Fantasy,stop motion | stop-motion | mythology | special effects | adventure | fantasy | monsters | classic | visual | fantasy world | effects | monster,772,3.4896374,tt0057197,11533,
7762,"Tinker, Tailor, Soldier, Spy",1979,Drama|Thriller,spying | espionage | spy | adapted from:book | spies | secrets | betrayal | cold war | british | surveillance | cerebral | enigmatic,548,3.928832,tt0080297,140207,
7766,Throne of Blood (Kumonosu jô),1957,Action|Drama|Thriller|War,criterion | kurosawa | japan | imdb top 250 | masterpiece | bleak | stylized | shakespeare | black and white | forceful | grim | atmospheric,1061,4.0640903,tt0050613,3777,
7802,The Warriors,1979,Action|Adventure|Crime|Thriller,gangs | highly quotable | cult classic | cult film | violence | good soundtrack | violent | forceful | gangsters | tense | new york city | original,1226,3.7243066,tt0080120,11474,https://m.media-amazon.com/images/M/MV5BYTU2MWRiMTMtYzAzZi00NGYzLTlkMDEtNWQ3MzZlNTJlNzZkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX500.jpg
7810,Babylon 5: A Call to Arms,1999,Adventure|Sci-Fi,series | based on a tv show | space | music | made for tv | scifi | sci fi | great ending | original | good soundtrack | franchise | sci-fi,562,3.5516014,tt0146455,10916,
7827,Cypher,2002,Action|Sci-Fi|Thriller,espionage | spying | futuristic | sci-fi | brainwashing | twists & turns | scifi | cyberpunk | sci fi | science fiction | spy | plot twist,832,3.6003606,tt0284978,10133,
7836,Woodstock,1970,Documentary|Musical,rock and roll | music | musicians | original | oscar (best directing) | documentary | good music | imdb top 250 | good soundtrack | runaway | us history | history,1017,3.8879056,tt0066580,9459,
7841,Children of Dune,2003,Fantasy|Sci-Fi,adapted from:book | series | based on a book | desert | scifi | sci-fi | sci fi | science fiction | visual | books | book was better | based on book,829,3.6393244,tt0287839,192936,
7842,Dune,2000,Drama|Fantasy|Sci-Fi,based on a book | series | adapted from:book | desert | based on book | book was better | lynch | sci fi | original | visual | adaptation | books,1608,3.568719,tt0142032,876,
7925,"Hidden Fortress, The (Kakushi-toride no san-akunin)",1958,Action|Adventure,criterion | kurosawa | japan | imdb top 250 | samurai | sword fighting | masterpiece | storytelling | sword fight | black and white | greed | tense,982,3.972505,tt0051808,1059,
7926,High and Low (Tengoku to jigoku),1963,Crime|Drama|Film-Noir|Thriller,criterion | police investigation | kurosawa | imdb top 250 | japan | bleak | kidnapping | masterpiece | tense | greed | black and white | crime,601,4.0998335,tt0057565,12493,
7934,Zelig,1983,Comedy,fake documentary | mockumentary | original | psychology | narrated | 1930s | satire | black and white | criterion | imdb top 250 | talky | clever,1203,3.7817955,tt0086637,11030,https://m.media-amazon.com/images/M/MV5BMGUwMjM0MTEtOGY2NS00MjJmLWEyMDAtYmNkMWJjOWJlNGM0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX500.jpg
7980,A Bridge Too Far,1977,Action|Drama|War,best war films | world war ii | wwii | war | 70mm | history | wartime | historical | epic | dramatic | us history | germany,1112,3.7477517,tt0075784,5902,
7981,Infernal Affairs (Mou gaan dou),2002,Crime|Drama|Thriller,undercover cop | police | tense | imdb top 250 | excellent script | hong kong | crime | story | great acting | police corruption | intense | police investigation,1888,3.9759004,tt0338564,10775,
7982,"Tale of Two Sisters, A (Janghwa, Hongryeon)",2003,Drama|Horror|Mystery|Thriller,creepy | psychological | tense | psychology | horror | eerie | great ending | sisters | atmospheric | stylized | cinematography | supernatural,620,3.6290324,tt0365376,4552,
7983,Broadway Danny Rose,1984,Comedy,mafia | original | new jersey | gangsters | mob | gangster | narrated | hit men | relationships | intellectual | talky | black and white,676,3.758136,tt0087003,12762,
7991,Death Race 2000,1975,Action|Sci-Fi,racing | dark hero | cult classic | satirical | cult film | futuristic | splatter | violence | sci-fi | campy | cars | low budget,545,3.2266054,tt0072856,13282,
8012,Kikujiro (Kikujirô no natsu),1999,Comedy|Drama,japan | road trip | childhood | melancholic | surreal | weird | road movie | loneliness | violent | tokyo | unlikely friendships | friendship,551,3.8566244,tt0199683,4291,
8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom)",2003,Drama,meditative | amazing cinematography | imdb top 250 | coming of age | reflective | beautifully filmed | mentor | life & death | life | loneliness | scenic | compassionate,1643,4.021911,tt0374546,113,
8016,The Getaway,1972,Action|Crime|Drama|Thriller,violent | heist | bank robbery | gunfight | violence | chase | crime | tense | stylish | original | moral ambiguity | gangsters,507,3.638067,tt0068638,5916,
8019,Dark Water (Honogurai mizu no soko kara),2002,Drama|Horror|Mystery|Thriller,creepy | horror | supernatural | ghosts | mother daughter relationship | eerie | frightening | atmospheric | original | better than the american version | psychological | imaginary friend,594,3.4082491,tt0308379,12205,
8033,How to Steal a Million,1966,Comedy|Crime|Romance,caper | heist | twists & turns | fun movie | art | comedy | romantic comedy | witty | light | crime | suspense | clever,591,3.9230118,tt0060522,3001,
8042,Mean Streets,1973,Crime|Drama,oscar (best directing) | mafia | organized crime | gangsters | gangster | mob | character study | new york city | masterpiece | imdb top 250 | violence | awesome soundtrack,1431,3.8462613,tt0070379,203,
8094,Bad Day at Black Rock,1955,Drama|Thriller|Western,classic | gunfight | small town | tense | imdb top 250 | criterion | western | suspense | great acting | allegory | original | talky,539,3.8283858,tt0047849,14554,
8128,Au revoir les enfants,1987,Drama,world war ii | boarding school | nazis | criterion | jews | childhood | wwii | friendship | holocaust | unlikely friendships | poignant | french,742,3.9797843,tt0092593,1786,https://m.media-amazon.com/images/M/MV5BZmYxOTA5YTEtNDY3Ni00YTE5LWE1MTgtYjc4ZWUxNWY3ZTkxXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX500.jpg
8131,Pursuit of Happiness,2001,Comedy|Romance,relationships | friendship | romantic | nudity (topless - notable) | destiny | life philosophy | unlikely friendships | romantic comedy | earnest | drama | loneliness | good,622,3.7001607,tt0243508,210937,
8132,Gladiator,1992,Action|Drama,fighting | good | intense | boxing | good soundtrack | fight scenes | mentor | action | good acting | pg-13 | sports | friendship,3595,3.9514604,tt0104346,16219,
8147,Charly,1968,Drama|Sci-Fi,based on a book | adapted from:book | based on book | oscar (best actor) | social commentary | maze | mentor | book | books | disability | oscar (best directing) | story,531,3.6629002,tt0062794,29146,
8154,La Dolce Vita,1960,Drama,golden palm | criterion | social commentary | writer's life | masterpiece | rome | loneliness | reflective | existentialism | cynical | imdb top 250 | innocence lost,1268,3.9672713,tt0053779,439,https://m.media-amazon.com/images/M/MV5BODQ0NzY5NGEtYTc5NC00Yjg4LTg4Y2QtZjE2MTkyYTNmNmU2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX500.jpg
8157,Jin Roh: The Wolf Brigade (Jin-Rô),1998,Animation|Fantasy|Thriller,anime | japan | complex | tokyo | forceful | storytelling | violence | violent | visually stunning | nocturnal | bleak | grim,553,3.6799276,tt0193253,823,
8169,*batteries not included,1987,Children|Comedy|Fantasy|Sci-Fi,alien | feel-good | sweet | spielberg | cute | aliens | feel good movie | good | children | sentimental | heartwarming | nostalgic,1730,3.2450867,tt0092494,11548,
8183,Educating Rita,1983,Comedy|Drama,mentor | literature | depression | oscar (best actress) | great acting | based on a play | character study | working class | relationships | oscar (best supporting actress) | original | oscar (best directing),660,3.6742425,tt0085478,38291,
8207,The Day of the Jackal,1973,Crime|Thriller,assassin | tense | assassination | suspenseful | suspense | assassins | adapted from:book | thriller | police investigation | surveillance | conspiracy | secret service,1735,3.921614,tt0069947,4909,https://m.media-amazon.com/images/M/MV5BNjZmMWE4NzgtZjc5OS00NTBmLThlY2MtM2MzNTA5NTZiNTFjXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX500.jpg
8225,Night of the Living Dead,1990,Horror,remake | horror | splatter | zombie | zombies | original | gory | cult classic | survival | creepy | scary | original plot,554,3.301444,tt0100258,19185,
8228,"Maltese Falcon, The (a.k.a. Dangerous Female)",1931,Mystery,classic | talky | adapted from:book | private detective | greed | criterion | imdb top 250 | censorship | suspense | noir | film noir | original,2606,4.058135,tt0022111,28257,
8253,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro),1979,Action|Adventure|Animation|Comedy|Crime|Mystery,anime | adventure | japan | miyazaki | studio ghibli | animation | firefly | animated | fantasy world | fast paced | giant robots | action,880,3.8670454,tt0079833,15371,
8254,Arizona Dream,1993,Comedy|Drama|Fantasy|Romance,surreal | obsession | dreams | weird | original | art house | cult film | relationships | desert | enigmatic | melancholic | life philosophy,516,3.7122092,tt0106307,11044,
8266,Purple Rain,1984,Drama|Musical,music | musicians | highly quotable | good music | great music | rock and roll | musical | hip hop | original | dancing | good soundtrack | bad acting,523,2.9722753,tt0087957,13763,
8337,The Caine Mutiny,1954,Drama|War,world war ii | classic | dramatic | courtroom | military | based on a book | wartime | drama | great acting | imdb top 250 | wwii | tense,1025,3.9287806,tt0046816,10178,
8340,Escape from Alcatraz,1979,Drama|Thriller,prison escape | prison | alcatraz | tense | mentor | dramatic | based on true story | great acting | suspense | true story | drama | island,2431,3.777458,tt0079116,10734,https://m.media-amazon.com/images/M/MV5BNDQ3MzNjMDItZjE0ZS00ZTYxLTgxNTAtM2I4YjZjNWFjYjJlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX500.jpg
8341,Oliver Twist,1948,Adventure|Crime|Drama,adapted from:book | literary adaptation | criterion | poverty | based on book | adaptation | original | runaway | oscar (best directing) | masterpiece | anti-semitism | black and white,512,3.6582031,tt0040662,10949,
8360,Shrek 2,2004,Adventure|Animation|Children|Comedy|Musical|Romance,suprisingly clever | fairy tale | animation | sequels | fairy tales | computer animation | good sequel | talking animals | sequel | comedy | franchise | cartoon,14564,3.5879223,tt0298148,809,
8361,The Day After Tomorrow,2004,Action|Adventure|Drama|Sci-Fi|Thriller,natural disaster | end of the world | special effects | big budget | disaster | global warming | apocalypse | catastrophe | survival | action | bad cgi | environment,5980,3.0429766,tt0319262,435,
8362,Raising Helen,2004,Comedy|Drama|Romance,chick flick | romantic comedy | fashion | sisters | teen movie | pg-13 | cute | new york city | girlie movie | natural disaster | children | family bonds,522,3.0287356,tt0350028,4599,
8366,Saved!,2004,Comedy|Drama,christianity | teen | christian | jesus | high school | teen movie | religion | islam | pregnancy | god | satire | catholicism,2338,3.6240377,tt0332375,13193,
8368,Harry Potter and the Prisoner of Azkaban,2004,Adventure|Fantasy|IMAX,emma watson | wizards | adapted from:book | based on book | fantasy world | magic | harry potter | based on a book | franchise | boarding school | books | coming of age,13157,3.7520711,tt0304141,673,https://m.media-amazon.com/images/M/MV5BMTY4NTIwODg0N15BMl5BanBnXkFtZTcwOTc0MjEzMw@@._V1_SX500.jpg
8369,Mindhunters,2004,Action|Crime|Horror|Mystery|Thriller,twists & turns | serial killer | twist ending | suspense | suspenseful | plot holes | twist | surprise ending | thriller | plot twist | original | stranded,618,3.0202265,tt0297284,16617,
8370,"Blind Swordsman: Zatoichi, The (Zatôichi)",2003,Action|Comedy|Crime|Drama,japan | sword fighting | samurai | sword fight | visually appealing | vengeance | bloody | violent | violence | stylized | weird | storytelling,1692,3.7958038,tt0363226,246,
8371,The Chronicles of Riddick,2004,Action|Sci-Fi|Thriller,sci-fi | science fiction | scifi | sci fi | action | futuristic | space opera | big budget | dark hero | special effects | space | fight scenes,3370,3.2538576,tt0296572,2789,
8372,Garfield: The Movie,2004,Animation|Children|Comedy,talking animals | cartoon | adapted from:comic | based on a comic | computer animation | dog | animals | comics | predictable | animation | original | family,1080,2.2523148,tt0356634,8920,
8373,The Stepford Wives,2004,Comedy|Fantasy|Thriller,remake | robots | original | women | gay character | predictable | satirical | comedy | robot | brainwashing | pg-13 | twist ending,1821,2.6507413,tt0327162,9890,
8376,Napoleon Dynamite,2004,Comedy,off-beat comedy | independent film | high school | quotable | teen | highly quotable | stupid as hell | geeks | weird | small town | nerds | geek,6502,3.385189,tt0374900,8193,
8387,Police Academy: Mission to Moscow,1994,Comedy|Crime,franchise | comedy | dumb but funny | russia | predictable | series | silly | original | so bad it's funny | idiotic | stupid | bad plot,927,1.7481122,tt0110857,11546,
8464,Super Size Me,2004,Comedy|Documentary|Drama,food | documentary | original | entertaining | propaganda | very interesting | business | corporate america | interesting | good | educational | brainwashing,8375,3.6583881,tt0390521,9372,
8477,"Pier, The (Jetée, La)",1962,Romance|Sci-Fi,dystopic future | narrated | memory | black and white | criterion | enigmatic | future | time travel | masterpiece | reflective | bleak | science fiction,759,3.9986825,tt0056119,662,
8491,White Heat,1949,Crime|Drama|Film-Noir,undercover cop | mother-son relationship | gangsters | gangster | noir thriller | heist | crime | noir | violent | imdb top 250 | classic | organized crime,636,4.0070753,tt0042041,15794,https://m.media-amazon.com/images/M/MV5BZmI5NTA3MjItYzdhMi00MWMxLTg3OWMtYWQyYjg5MTFmM2U0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX500.jpg
8492,"Christmas Carol, A (Scrooge)",1951,Drama|Fantasy,christmas | classic | ghosts | holiday | based on a book | greed | adapted from:book | story | black and white | redemption | adaptation | original,749,3.8337784,tt0044008,13188,
8493,Memphis Belle,1990,Action|Drama|War,wwii | world war ii | wartime | best war films | true story | historical | aviation | war | dramatic | germany | courage | bombs,1389,3.5662346,tt0100133,12651,
8501,The Hitcher,1986,Action|Thriller,tense | suspenseful | suspense | thriller | serial killer | psychological | road movie | gunfight | chase | intense | violence | violent,714,3.469888,tt0091209,9542,
8507,Freaks,1932,Crime|Drama|Horror,cult classic | creepy | cult film | disturbing | dark | original | weird | talky | eerie | tense | macabre | horror,1238,3.8012924,tt0022913,136,https://m.media-amazon.com/images/M/MV5BMjMyYjgyOTQtZDVlZS00NTQ0LWJiNDItNGRlZmM3Yzc0N2Y0XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX500.jpg
8526,Around the World in 80 Days,2004,Adventure|Children|Comedy,martial arts | remake | adventure | fight scenes | big budget | graphic design | kung fu | silly | fun movie | based on a book | action | original,910,2.860989,tt0327437,10204,
